103.8907305, 1.355585
103.8907294, 1.3555402
103.8907389, 1.3555252
103.8907318, 1.3555394
103.8907275, 1.3555135
103.8907384, 1.3555706
103.8907212, 1.3555605
103.8907344, 1.3555516
103.8907426, 1.3555782
103.8907299, 1.355565
103.8907473, 1.3555435
103.890745, 1.3555496
103.8907803, 1.3555303
103.8907411, 1.3555093
103.8907301, 1.3555469
103.8907202, 1.3555987
103.8907365, 1.3555631
103.8907221, 1.3555454
103.8907252, 1.3555577
103.8907176, 1.3555606
103.8907344, 1.3555199
103.8907339, 1.3555574
103.8907307, 1.3555512
103.8907202, 1.3555581
103.8907234, 1.3555468
103.8907391, 1.3555444
103.8907236, 1.3555261
103.8907112, 1.3555351
103.8907162, 1.3555549
103.8907482, 1.3555797
103.8907196, 1.3556338
103.8907312, 1.3556693
103.8907137, 1.3555527
103.8907393, 1.3555698
103.8907818, 1.3555329
103.8907621, 1.3555813
103.8907577, 1.3554778
103.8907419, 1.3555823
103.8907264, 1.3556163
103.8907165, 1.3555612
103.8906294, 1.3556474
103.8904598, 1.355872
103.8907222, 1.3555196
103.8907376, 1.355542
103.8907477, 1.355534
103.8907255, 1.3555361
103.8907197, 1.3555057
103.8907142, 1.3555585
103.8907569, 1.3554801
103.8907359, 1.3555816
103.890723, 1.3555466
103.890732, 1.3555063
103.8906932, 1.3557373
103.8907281, 1.3555879
103.8907376, 1.355671
103.890722, 1.355641
103.8907255, 1.3555568
103.8906854, 1.3556061
103.8907238, 1.3555463
103.8907571, 1.3555924
103.8907188, 1.3558602
103.8907209, 1.3557944
103.8904309, 1.3556581
103.8903827, 1.3555308
103.8907313, 1.3555562
103.8906723, 1.3555294
103.8907313, 1.3556152
103.890742, 1.3555616
103.8911175, 1.3556313
103.8909673, 1.3555347
103.890624, 1.3561463
103.8907849, 1.3557171
103.8906739, 1.3555785
103.890286, 1.3553255
103.8905635, 1.3557336
103.8903772, 1.3556206
103.8907635, 1.3555133
103.8907635, 1.3560926
103.8906186, 1.3557493
103.8906619, 1.3558336
103.8907047, 1.3556654
103.8907066, 1.3556567
103.8905347, 1.355591
103.8905738, 1.3555809
103.8906384, 1.3554327
103.8905341, 1.3555595
103.8905298, 1.3556116
103.8905386, 1.355607
103.8905378, 1.3556105
103.8905724, 1.3556201
103.890624, 1.3556466
103.8906322, 1.355649
103.890636, 1.3556527
103.8906399, 1.355667
103.8906508, 1.3556719
103.8906537, 1.3556805
103.8907449, 1.3557312
103.890705, 1.3557792
103.8907204, 1.3556448
103.8907231, 1.3556
103.8905967, 1.3557781
103.8905946, 1.3557075
103.8905948, 1.3557165
103.8905987, 1.3556853
103.8906106, 1.3556486
103.8906168, 1.3555959
103.8907022, 1.3556575
103.8907158, 1.3556308
103.8907205, 1.3556172
103.8907368, 1.3555924
103.8907165, 1.3556543
103.8907256, 1.3556095
103.8904605, 1.3555953
103.8905182, 1.3556122
103.8905197, 1.3556104
103.8905189, 1.3556114
103.8905182, 1.3556121
103.890518, 1.3556123
103.8907272, 1.3555962
103.8907194, 1.3555569
103.8907244, 1.3555953
103.8907219, 1.3555185
103.8907013, 1.3557316
103.8907303, 1.3556519
103.8907269, 1.3556117
103.8907032, 1.3556834
103.8907356, 1.3555945
103.8904964, 1.3556706
103.8902937, 1.3557041
103.8906508, 1.3552987
103.8907259, 1.355583
103.890663, 1.3558504
103.8907692, 1.3554502
103.8909941, 1.3554704
103.890828, 1.3552668
103.890727, 1.3555235
103.8909414, 1.3552033
103.8906668, 1.3558492
103.8905518, 1.3559702
103.8906562, 1.3558405
103.8907098, 1.355701
103.8907098, 1.3557869
103.8905597, 1.3559695
103.8905336, 1.3559443
103.8905658, 1.3559794
103.8904359, 1.3558038
103.8906809, 1.3555213
103.8907152, 1.3556098
103.8907527, 1.3552397
103.8911014, 1.3559424
103.890525, 1.3557697
103.890524, 1.355629
103.8905246, 1.3556526
103.8907259, 1.3557386
103.8907152, 1.3557332
103.8905547, 1.3557719
103.8905669, 1.35583
103.8907279, 1.3556248
103.8905524, 1.3559083
103.8907396, 1.3556727
103.8906384, 1.3558059
103.8905295, 1.3556828
103.8904606, 1.3556679
103.8905694, 1.355738
103.8905867, 1.3557456
103.890456, 1.3562435
103.8904242, 1.3562206
103.8904472, 1.3563852
103.8904151, 1.3562228
103.8904118, 1.3563196
103.890411, 1.356281
103.8906182, 1.3557947
103.8903408, 1.3557268
103.8902937, 1.3557041
103.88998, 1.3558934
103.8899906, 1.3559606
103.8897311, 1.3562043
103.8892063, 1.3574679
103.8895005, 1.3579935
103.8889557, 1.3586246
103.8888162, 1.3608509
103.8916507, 1.3614325
103.8917774, 1.3643837
103.8919069, 1.3644524
103.8917435, 1.3659482
103.8868314, 1.3679051
103.8875801, 1.3692429
103.8893056, 1.3711959
103.8916071, 1.3730883
103.8926593, 1.3746366
103.8927103, 1.3764639
103.8927103, 1.3764639
103.8932717, 1.376719
103.8935791, 1.3767634
103.8928309, 1.3770761
103.8977826, 1.3750616
103.8978275, 1.3750273
103.898835, 1.3741594
103.899511, 1.3739619
103.9007036, 1.3749981
103.901221, 1.3755889
103.9016223, 1.3759149
103.9022449, 1.3765593
103.9036627, 1.3800849
103.9015302, 1.3802479
103.9035791, 1.3801789
103.9041638, 1.38336
103.9063525, 1.3859295
103.9101816, 1.3879615
103.9116893, 1.3891659
103.9131228, 1.3905429
103.9141309, 1.3919377
103.9137245, 1.3928576
103.9125412, 1.393928
103.9119851, 1.3943135
103.9119909, 1.3942835
103.9109966, 1.3949518
103.9112047, 1.3949891
103.9104243, 1.3956178
103.9091272, 1.3963877
103.9091916, 1.3963587
103.9091923, 1.396366
103.9077061, 1.3977425
103.9073274, 1.3980753
103.9073273, 1.3980801
103.9055114, 1.3992477
103.9056364, 1.3992195
103.9061554, 1.3991771
103.9061814, 1.399159
103.9056823, 1.3992745
103.906241, 1.3990781
103.9062497, 1.3992119
103.9060995, 1.3992744
103.9059486, 1.3994347
103.9061972, 1.3994358
103.9061751, 1.3992886
103.9062702, 1.3992027
103.906224, 1.3991814
103.9062368, 1.3991875
103.9062034, 1.3991946
103.9061901, 1.3992119
103.9062794, 1.3992019
103.9062189, 1.3991884
103.9062282, 1.3991935
103.906179, 1.3992702
103.90631, 1.3991941
103.906304, 1.3991948
103.9063299, 1.3992109
103.9062996, 1.3991937
103.9062286, 1.3991933
103.9062106, 1.3992155
103.9061761, 1.3992469
103.9062198, 1.3992214
103.9062532, 1.3992214
103.9061998, 1.3992271
103.9062262, 1.3992017
103.9062743, 1.3992143
103.906111, 1.3993168
103.9062712, 1.3992206
103.9062247, 1.3992435
103.9062552, 1.3992186
103.9062586, 1.3992201
103.9062503, 1.3992426
103.9062162, 1.3992506
103.9061972, 1.3992191
103.9062134, 1.3992281
103.9062085, 1.399237
103.9062172, 1.3992161
103.9062603, 1.3992298
103.9062361, 1.3992108
103.9061058, 1.399315
103.9062215, 1.3992184
103.9061656, 1.3992239
103.9061822, 1.3992119
103.9061948, 1.3992131
103.9061651, 1.3992507
103.9061409, 1.3992124
103.9061733, 1.399234
103.9061866, 1.3992115
103.9060554, 1.3993108
103.9061808, 1.3992176
103.906161, 1.3991982
103.9061849, 1.3992254
103.9061656, 1.3991958
103.906156, 1.3992104
103.9061896, 1.3992247
103.9061939, 1.3992014
103.9061678, 1.3992214
103.9061865, 1.3992236
103.9061856, 1.3992188
103.9061944, 1.3992339
103.9061927, 1.3992256
103.9061657, 1.3992328
103.9061972, 1.3992058
103.9061841, 1.3992307
103.9059382, 1.3993313
103.9061887, 1.3992217
103.9061967, 1.3992307
103.9061855, 1.3992052
103.9061914, 1.3992085
103.9062077, 1.3992108
103.9061809, 1.3992312
103.9061848, 1.3992148
103.9061727, 1.3991177
103.9061605, 1.399127
103.9061513, 1.3991426
103.90616, 1.3991461
103.9061604, 1.399128
103.9061607, 1.3991311
103.9061958, 1.3992046
103.9061715, 1.3992173
103.9061831, 1.3990952
103.9061836, 1.3990963
103.9061828, 1.3990985
103.9061715, 1.3990935
103.9061708, 1.3992057
103.9061837, 1.3992068
103.9062017, 1.3992052
103.9061952, 1.3991973
103.9062284, 1.3992064
103.9062092, 1.3992125
103.9061881, 1.3992442
103.9061861, 1.3992311
103.9062071, 1.3992213
103.9061636, 1.3992269
103.9061785, 1.3992373
103.9062019, 1.3992306
103.9062207, 1.3992221
103.9061944, 1.3992271
103.9060531, 1.3993111
103.9051551, 1.3998656
103.9066053, 1.3989877
103.9065724, 1.3989812
103.9062508, 1.3990061
103.9061647, 1.3992065
103.9061647, 1.399067
103.9061655, 1.3990609
103.9061685, 1.3990637
103.9061652, 1.3990731
103.9061608, 1.3990769
103.9061754, 1.3990526
103.9061768, 1.3990152
103.9061763, 1.3990204
103.9061765, 1.3990222
103.9061307, 1.3989997
103.9061647, 1.3992065
103.9061862, 1.3992118
103.9060735, 1.3989436
103.9060789, 1.3989382
103.9060735, 1.3989382
103.9060628, 1.3989329
103.9061808, 1.3992226
103.9061808, 1.3992226
103.9061808, 1.3992226
103.9061808, 1.3992226
103.9061824, 1.399198
103.9061749, 1.3992053
103.9061991, 1.3992048
103.906172, 1.3992205
103.9061777, 1.3992069
103.9061596, 1.3992116
103.9061685, 1.3991989
103.9061733, 1.3992102
103.9061744, 1.3992176
103.9061666, 1.3992127
103.9061593, 1.3992287
103.9061621, 1.3992109
103.9062225, 1.3992217
103.9062343, 1.3992033
103.9061774, 1.3992067
103.906181, 1.3992286
103.9061423, 1.3992382
103.9060061, 1.3992959
103.9062018, 1.3992081
103.9061955, 1.3992096
103.9061816, 1.3992322
103.9061734, 1.3992148
103.9061924, 1.3992001
103.9061813, 1.39921
103.9061753, 1.399245
103.9061707, 1.3992073
103.9061077, 1.3992374
103.906152, 1.3992147
103.9061893, 1.3992041
103.906154, 1.3992145
103.9062179, 1.3992003
103.9061308, 1.3992233
103.9061046, 1.399227
103.9061921, 1.3992051
103.9061256, 1.3992377
103.9061145, 1.3992675
103.9061464, 1.3992126
103.9061463, 1.3992259
103.906177, 1.3992125
103.9061805, 1.3992249
103.9061723, 1.3992016
103.9061732, 1.3992065
103.9061746, 1.3992175
103.9061611, 1.3992147
103.9061902, 1.3992102
103.9061751, 1.3992231
103.9061419, 1.3992438
103.9061461, 1.3992267
103.9060396, 1.3992857
103.9061782, 1.3992
103.9061672, 1.3992163
103.9061727, 1.3992109
103.9060823, 1.3992233
103.9061921, 1.3992205
103.9061841, 1.3992303
103.9061497, 1.399221
103.9061831, 1.3992129
103.9061944, 1.399229
103.9061636, 1.3992243
103.9061502, 1.3992125
103.9061909, 1.3992294
103.9061539, 1.3992134
103.9060639, 1.3989399
103.9060417, 1.3989448
103.9060416, 1.3989463
103.906042, 1.3989465
103.9060424, 1.3989479
103.9059562, 1.399004
103.9058397, 1.3990853
103.9058073, 1.3993117
103.9058073, 1.3993186
103.9058351, 1.3993323
103.9061648, 1.3991942
103.9061272, 1.3996824
103.9061539, 1.3992282
103.9061762, 1.3992057
103.9061048, 1.3996476
103.906159, 1.3992088
103.9058786, 1.3998617
103.9062153, 1.3992299
103.9062416, 1.3991875
103.9061891, 1.3992487
103.906214, 1.3992361
103.9062384, 1.3992016
103.9060793, 1.3993202
103.9061851, 1.399248
103.9062484, 1.399233
103.9062239, 1.3992199
103.9062219, 1.3992163
103.9061997, 1.3992368
103.906222, 1.3992235
103.9062109, 1.3992319
103.9062282, 1.3992143
103.9061761, 1.39927
103.9062249, 1.3992138
103.9062098, 1.3992289
103.9062231, 1.3992195
103.906222, 1.3992189
103.9062239, 1.3992134
103.9062227, 1.3992153
103.9062215, 1.3992227
103.9062431, 1.3992214
103.9062819, 1.3991935
103.9062251, 1.3992202
103.9062159, 1.3992207
103.9062613, 1.3992115
103.9061154, 1.3993133
103.9062577, 1.3992206
103.9062576, 1.3992241
103.9062796, 1.3992011
103.9062203, 1.3992007
103.9062419, 1.3992221
103.9062631, 1.3992127
103.9062456, 1.399225
103.9062117, 1.3992137
103.9062536, 1.399222
103.9062043, 1.3992182
103.9062205, 1.3992123
103.9062645, 1.399218
103.9062822, 1.3993119
103.9062581, 1.399209
103.906226, 1.3992029
103.9062191, 1.3992201
103.906206, 1.3992005
103.9062454, 1.3991921
103.9062597, 1.399198
103.9062313, 1.3992105
103.9062567, 1.3992129
103.906226, 1.3992256
103.9062514, 1.3992273
103.9062501, 1.3992096
103.906232, 1.3992093
103.9062334, 1.3991826
103.9061383, 1.3983436
103.9061317, 1.3992288
103.9061827, 1.3992741
103.9062426, 1.3983931
103.9063169, 1.3993212
103.9061808, 1.3992333
103.9061754, 1.3992816
103.9060431, 1.3993003
103.9059323, 1.3992377
103.9055656, 1.3993028
103.9051551, 1.3998656
103.90558, 1.3993352
103.9055746, 1.3993084
103.9013552, 1.4018793
103.9013257, 1.4034971
103.9026725, 1.4054131
103.9015302, 1.4042858
103.9026789, 1.4040393
103.9025544, 1.4043083
103.9026652, 1.4043091
103.9026875, 1.4044136
103.9015302, 1.404579
103.9025521, 1.404725
103.9025008, 1.4046996
103.9024794, 1.404705
103.902474, 1.4047051
103.9024579, 1.4046996
103.9024633, 1.4046835
103.9024641, 1.4046808
103.9024472, 1.4046621
103.9028886, 1.4032293
103.9040511, 1.403836
103.8981114, 1.4062387
103.8971486, 1.4039815
103.8969509, 1.4028418
103.8960032, 1.4008389
103.8836137, 1.4016803
103.8745466, 1.4005576
103.8714511, 1.401971
103.8712333, 1.4042057
103.8679742, 1.4070143
103.8596683, 1.4060747
103.8618512, 1.4132725
103.8603899, 1.4236474
103.852861, 1.4245294
103.8466123, 1.4182299
103.8403816, 1.413675
103.8300334, 1.4100095
103.8296563, 1.4103428
103.8331129, 1.4171938
103.833803, 1.4183834
103.834967, 1.4242817
103.834912, 1.4293164
103.8353115, 1.4320743
103.8338631, 1.4366179
103.8293619, 1.4440218
103.8236071, 1.4496285
103.8197493, 1.4500933
103.8218361, 1.4496406
103.8215893, 1.4495837
103.8201409, 1.4492619
103.8195347, 1.4492243
103.8187481, 1.4488945
103.8191548, 1.4477035
103.8190903, 1.4475298
103.8183315, 1.4476621
103.8181939, 1.4476538
103.8181592, 1.4476988
103.8177271, 1.4476449
103.817365, 1.4473633
103.817117, 1.4475982
103.8165855, 1.4473789
103.816601, 1.4466453
103.8165997, 1.4466032
103.8165414, 1.4466333
103.8172066, 1.446644
103.8163965, 1.4464241
103.8164609, 1.4463007
103.8166004, 1.4463061
103.8163955, 1.4467219
103.8165497, 1.4469119
103.8123885, 1.4429767
103.8162679, 1.446352
103.8164318, 1.4466089
103.8164547, 1.4465706
103.8164901, 1.4466404
103.8164766, 1.446567
103.8165044, 1.4466334
103.8165004, 1.4465931
103.8163177, 1.4462984
103.8164603, 1.4465406
103.8164557, 1.4465662
103.8165004, 1.4465927
103.8164495, 1.4465368
103.8164594, 1.4465752
103.8164397, 1.4465404
103.8164814, 1.4465402
103.8164773, 1.4465762
103.8165004, 1.4465927
103.8164587, 1.446567
103.816445, 1.4466399
103.8164283, 1.4465277
103.8164465, 1.4466142
103.8164265, 1.4465632
103.8164045, 1.446451
103.8164341, 1.4465326
103.8164452, 1.4466149
103.8164389, 1.4465584
103.8164913, 1.4465581
103.8164053, 1.4465072
103.8164906, 1.4465602
103.8165004, 1.4465927
103.8164275, 1.4464929
103.816495, 1.4465631
103.8164091, 1.4465022
103.8164262, 1.4464712
103.8164101, 1.4464823
103.8162307, 1.4461228
103.8163872, 1.446358
103.8163574, 1.4464217
103.8165004, 1.4465927
103.8163256, 1.4463953
103.8164299, 1.4465206
103.8163942, 1.4465268
103.8163919, 1.4464497
103.81643, 1.4465496
103.8163734, 1.4464456
103.816383, 1.4465158
103.8165189, 1.4466049
103.8164514, 1.4465174
103.8164338, 1.4466204
103.8164329, 1.446528
103.8164642, 1.4465894
103.8164575, 1.4465702
103.8164626, 1.4466291
103.8165542, 1.4473827
103.8165789, 1.4473211
103.8165804, 1.4472757
103.8165919, 1.4474084
103.8166078, 1.4473803
103.8166094, 1.447311
103.8165968, 1.4473639
103.8165201, 1.4471539
103.8164719, 1.4468894
103.8165184, 1.4468573
103.8165207, 1.4468538
103.8165004, 1.4465927
103.8178223, 1.4473474
103.8164998, 1.4469102
103.8164448, 1.4466065
103.8163697, 1.4466333
103.8165006, 1.4465931
103.8164598, 1.4465897
103.8164751, 1.4466517
103.8165423, 1.446637
103.816493, 1.4466389
103.816455, 1.4465701
103.8162236, 1.4463057
103.8163158, 1.4463339
103.8164326, 1.4465113
103.8162509, 1.4463192
103.8165004, 1.4465927
103.8163062, 1.446309
103.8164172, 1.4464541
103.8164341, 1.4465335
103.8163141, 1.4463763
103.8164589, 1.446587
103.8162789, 1.4463286
103.8162892, 1.4463014
103.8163789, 1.4464326
103.8163703, 1.4464591
103.8164134, 1.44651
103.8165011, 1.4465921
103.8164218, 1.4465317
103.8164527, 1.4465302
103.8164542, 1.4466067
103.816322, 1.4463919
103.8163156, 1.4463679
103.8164563, 1.4465575
103.816103, 1.4459957
103.8163915, 1.4464626
103.8165011, 1.4465921
103.8164661, 1.4465079
103.8163418, 1.4463836
103.816429, 1.4465219
103.816423, 1.4464733
103.8164294, 1.4464724
103.8163653, 1.4464678
103.816354, 1.4464954
103.8164384, 1.4465718
103.816334, 1.4463975
103.816391, 1.4464668
103.8162806, 1.4462672
103.8164122, 1.446485
103.8165003, 1.4465927
103.8164391, 1.4464839
103.8165521, 1.4468789
103.8165129, 1.4467654
103.8165362, 1.4472462
103.8178223, 1.4473474
103.8166071, 1.4472657
103.8166058, 1.4472663
103.816516, 1.4473153  
